"0","1469133259","Tue Apr 07 05:20:01 PDT 2009","NO_QUERY","SteveTalkowski","Apparently, a TWAT (Tweet Squatter) already claimed the name Sketchbot.  "
"0","1469242149","Tue Apr 07 05:44:01 PDT 2009","NO_QUERY","amzdovz","is feeling pretty yucky! got this cold/flu thing going around  BOO"
"0","1469267615","Tue Apr 07 05:49:29 PDT 2009","NO_QUERY","davideggleton","Today is very cold, so cold I may have to start wearing my jeans again  yesterday was raining but I did get some good shots of ducks "
"0","1469291475","Tue Apr 07 05:54:26 PDT 2009","NO_QUERY","newld","why can't my pix be uploaded?!? "
"0","1469340154","Tue Apr 07 06:04:10 PDT 2009","NO_QUERY","loxinan","says Pau.wag ka na sad please..  http://plurk.com/p/n1zkg"
"0","1469382844","Tue Apr 07 06:12:31 PDT 2009","NO_QUERY","ujvalgandhi","The winter is back !! and I hate it "
"0","1469414760","Tue Apr 07 06:18:33 PDT 2009","NO_QUERY","SarahPsyDeal","@mikeyzito last night, there was no wawa "
"0","1469534310","Tue Apr 07 06:40:21 PDT 2009","NO_QUERY","raycee3","Kinda in a fog today....tylenol pm is not my friend "
"0","1469553709","Tue Apr 07 06:43:49 PDT 2009","NO_QUERY","BabyDollDavis","In class...wishing I were in bed "
"0","1469631949","Tue Apr 07 06:57:43 PDT 2009","NO_QUERY","kiaruh","Watching a video of Demi singing Don't Forget aat the Wiltern Theater right now... So sad.  I think the tears are really going down..."
"0","1469731688","Tue Apr 07 07:15:15 PDT 2009","NO_QUERY","jackichen007","starting the day off in a nice, quiet engineering library. my &quot;.&quot; key is stuck.  gotta clean out the laptop sometime"
"0","1469777867","Tue Apr 07 07:23:29 PDT 2009","NO_QUERY","kricketkris","New commute record: 1hr20min, normally &lt;30min.  They're adding an emergency second lane to 40 through the canyon tonight."
"0","1469779578","Tue Apr 07 07:23:47 PDT 2009","NO_QUERY","abbykruel","I'm on my last walk with Devo &amp; Leroy  I'm gonna miss them!!!!!"
"0","1469898442","Tue Apr 07 07:44:50 PDT 2009","NO_QUERY","tobinharris","Setting up a new VMWare Image for .NET dev.  2 hours later I'm on my 4th windows restart and still haven't got everything installed yet "
"0","1469902894","Tue Apr 07 07:45:38 PDT 2009","NO_QUERY","SexyBeach","At work, tho its friday its an awful friday, they have my take n income n calls for 9 hrs when I usually make outbound calls, what a day "
"0","1469943723","Tue Apr 07 07:53:07 PDT 2009","NO_QUERY","laura_murph","had an interesting night to say the least "
"0","1469974180","Tue Apr 07 07:58:36 PDT 2009","NO_QUERY","Monica_Tomaszew","Waiting for it to b 9am so I can go talk to the store manager at 75th and bell.. Need another job wis isnt gunna cut it.. "
"0","1470011622","Tue Apr 07 08:05:05 PDT 2009","NO_QUERY","Dogbook","Big Mama is missing her mommy!  she is always gone! http://apps.facebook.com/dogbook/profile/view/6305303"
"0","1470035865","Tue Apr 07 08:09:18 PDT 2009","NO_QUERY","Bagrant","@bradshawme the snow hit me in the eye and literally made me cry "
"0","1548317492","Fri Apr 17 20:37:22 PDT 2009","NO_QUERY","xFOB","@Lorenzohenrie Im having chinese take-out. Probably not as good as italian. "
"0","1548349990","Fri Apr 17 20:42:41 PDT 2009","NO_QUERY","kneeeeecole","The city got cold "
"0","1548523935","Fri Apr 17 21:11:32 PDT 2009","NO_QUERY","meggstaax33","At Kayleigh's. Service tomorrow. Ugh. Text me in the morning. I miss my bestfrannnnnnnn &lt;3 "
"0","1548638443","Fri Apr 17 21:31:32 PDT 2009","NO_QUERY","thewinekone","Wondering if we'll ever be together. I mean, here I am typing this, and there you are reading it. We're so far apart. It pains me. "
"0","1548691965","Fri Apr 17 21:40:48 PDT 2009","NO_QUERY","Saundraaa","1 hour of work to go and then what to do? "
"0","1548692753","Fri Apr 17 21:40:56 PDT 2009","NO_QUERY","drewthomsen","i love say yes to the dress. since age 10 i wanted to be a bridal consultant. then i realized i had to go to college and get a real job "
"0","1548851830","Fri Apr 17 22:10:27 PDT 2009","NO_QUERY","ZeRyan66","@ifoundmycapo  no. Real pls?"
"0","1548855980","Fri Apr 17 22:11:16 PDT 2009","NO_QUERY","bistre","Why is my ice-T not cold "
"0","1550843280","Sat Apr 18 07:25:24 PDT 2009","NO_QUERY","SkyeHenrie","funerals are so hard, especially when it's someone so close to you like your dad, i only got to spend 15 years with him. i cant do this "
"0","1550876903","Sat Apr 18 07:31:07 PDT 2009","NO_QUERY","Fraggle268","@neilcurry I was just going to put that as my update! "
"0","1550956343","Sat Apr 18 07:44:30 PDT 2009","NO_QUERY","bigheadchuck","is sitting in a coffee shop @ the strip in Ttown watching it rain! "
"0","1550986433","Sat Apr 18 07:49:50 PDT 2009","NO_QUERY","iGoops","Flight today! I woke up an hour later than I wanted to.  Boo."
"0","1551041663","Sat Apr 18 07:59:25 PDT 2009","NO_QUERY","DavidBeavers","Stupid chick on the phone lied to me; you do need to be over 21 in order to go to Hooligans.    Maybe it's just after a certain hour l ..."
"0","1551073621","Sat Apr 18 08:04:33 PDT 2009","NO_QUERY","LilBitOfShay","I need some hangover remedies. Currently feeling a mess "
"0","1551135278","Sat Apr 18 08:14:35 PDT 2009","NO_QUERY","acutiep2tee","@donnieklang Hey there Donnie! Hope all is well. If youre in NYC please give it a big hug from me. I miss home "
"0","1551139683","Sat Apr 18 08:15:13 PDT 2009","NO_QUERY","smellysss","hanging with friend. and doin hw. guy went to brunch. "
"0","1551205893","Sat Apr 18 08:25:49 PDT 2009","NO_QUERY","tumother","CLeaning the house, making Barbie's bed as everyday... and my face is burning!!! "
"0","1551393010","Sat Apr 18 08:56:26 PDT 2009","NO_QUERY","Scsigrl","Whole Foods and drop offs in the future.  Was going to go to Tommy's for lunch but because my Mother sucks, that isn't going to happen "
"0","1551513098","Sat Apr 18 09:15:19 PDT 2009","NO_QUERY","GabbySalvador","hanging of with the &quot;corps&quot; for the last time... "
"0","1551520010","Sat Apr 18 09:16:22 PDT 2009","NO_QUERY","simon14771482","@simon14771482  ...out that bugs me. They surely could of let us know sooner "
"0","1551605995","Sat Apr 18 09:30:04 PDT 2009","NO_QUERY","signaturesoiree","@sacredmoment sadly, I didn't see your reply until today!  I was at the pointe hilton at tapatio cliffs in phoenix. Didn't want to leave!"
"0","1551606439","Sat Apr 18 09:30:06 PDT 2009","NO_QUERY","JaeShaunese","morning twities! beautiful day so can head for la right now. just heard of an event. so mad! missed out on quality time "
"0","1551645603","Sat Apr 18 09:36:12 PDT 2009","NO_QUERY","Clurrr","Tommy Spurr, you are a gorgeous GORGEOUS man, please lose the scummy Leeds accent "
"0","1551648989","Sat Apr 18 09:36:44 PDT 2009","NO_QUERY","TimmyPotter","Woke up with a stomachache   Hopefully it goes away soon!"
"0","1551671164","Sat Apr 18 09:40:19 PDT 2009","NO_QUERY","CJBerri","@pjrea Haha! Hope you're enjoying the Easter Break, doesn't last for much longer. "
"0","1551681089","Sat Apr 18 09:41:50 PDT 2009","NO_QUERY","geojlc","@Jwyl   I'm sorry to hear that!"
"0","1551734310","Sat Apr 18 09:50:11 PDT 2009","NO_QUERY","msmusicluvmagic","OMG... I forgot our pretty and delicious APPLE...so sad "
"0","1551739936","Sat Apr 18 09:51:04 PDT 2009","NO_QUERY","Nessipoo","still working on that research paper "
"0","1551741122","Sat Apr 18 09:51:14 PDT 2009","NO_QUERY","trinaY","Almost 1 am, still not asleep yet although I have to wake up at 6 tmr "
"0","1551842741","Sat Apr 18 10:06:53 PDT 2009","NO_QUERY","kazson","checking my dogs anal galds  they are full"
"0","1551874463","Sat Apr 18 10:11:47 PDT 2009","NO_QUERY","sukiyanen","@shounenhero I found this English Subbed SS501 playlist on YouTube and have decided I will watch that today. I really love them  so pretty"
"0","1552061017","Sat Apr 18 10:41:08 PDT 2009","NO_QUERY","realityinabox","i want a grill... "
"0","1553268869","Sat Apr 18 13:49:01 PDT 2009","NO_QUERY","JasiBby","Got Back From Mah Lil Bros baseball Game We Won Last Nite Lost 2Day Ugh!! I Was Mad!Home Now Wit A Tummy Ache!! "
"0","1553305656","Sat Apr 18 13:54:52 PDT 2009","NO_QUERY","britaniefaith","bought kim kardashian's workout dvds lol. exciiited to do them. movie marathon night tonight! its soo rainy outside "
"0","1553395812","Sat Apr 18 14:09:15 PDT 2009","NO_QUERY","Foovanadil","38.4 miles in 2:40. 14.4 avg. I am out shape "
"0","1553422901","Sat Apr 18 14:13:34 PDT 2009","NO_QUERY","live_learn","Seriously having to force myself from doing the music today. Term papers are unfortunately more important today and that's not fun "
"0","1553457164","Sat Apr 18 14:19:06 PDT 2009","NO_QUERY","CourtnieL","listening to britney and cleaning the house! I have a TON of shoes to get rid of, haven't even worn half of them "
"0","1553459187","Sat Apr 18 14:19:29 PDT 2009","NO_QUERY","XoXSuleiXoX","I think someone is mad at me ...... "
"0","1553543436","Sat Apr 18 14:33:05 PDT 2009","NO_QUERY","DominicScott","@helenr28 hahah dont think so "
"0","1553549380","Sat Apr 18 14:34:02 PDT 2009","NO_QUERY","voodoo35","had a grilled steak but now my tummy is upset "
"0","1553617842","Sat Apr 18 14:45:11 PDT 2009","NO_QUERY","zack_grant","Rally's going well, a few minor issues. Very limited cell coverage here "
"0","1553739657","Sat Apr 18 15:04:55 PDT 2009","NO_QUERY","jennywebber","Burnt my tongue... "
"0","1554036530","Sat Apr 18 15:53:43 PDT 2009","NO_QUERY","Riahlynn","'What's your plan?'- Where is my Grandpa when I need him most? "
"0","1554043163","Sat Apr 18 15:54:49 PDT 2009","NO_QUERY","shundi89","is very mad twitter won't let me uplode my pic.... "
"0","1554066038","Sat Apr 18 15:58:37 PDT 2009","NO_QUERY","scottsullivan","I find I'm using the stroke nib as my main one on the Intuos4. Better feel... and the black nibs seem to be made of butter now.  "
"0","1554523575","Sat Apr 18 17:13:46 PDT 2009","NO_QUERY","joycecherrier","@zaibatsu Yes!! That way I don't get homesick "
"0","1555731907","Sat Apr 18 20:32:12 PDT 2009","NO_QUERY","kevinlcc","Flames currently losing to Chicago 3-2 2min left in the 3rd.  Pretty good game tonight."
"0","1555820693","Sat Apr 18 20:47:20 PDT 2009","NO_QUERY","imaxcafe","Someone just sent me $1.00 via PayPal But PayPal charged me a $0.33 fee And that only left me with $0.67  But thank you for sending the $"
"0","1555842083","Sat Apr 18 20:51:04 PDT 2009","NO_QUERY","meeagen","working her first sunday in like a year "
"0","1555847039","Sat Apr 18 20:51:57 PDT 2009","NO_QUERY","bblc75","I still don't understand this. "
"0","1555876471","Sat Apr 18 20:57:16 PDT 2009","NO_QUERY","Tatobites","Has a sore throat "
"0","1555928962","Sat Apr 18 21:06:28 PDT 2009","NO_QUERY","aimanridz","I am not proud of myself.i bailed on the pre-test.i guess i ws scared and just not ready.i'm so disappointed "
"0","1555960768","Sat Apr 18 21:12:16 PDT 2009","NO_QUERY","rivensky","@alexwhitman25 BOO! I was looking forward to tweeting with you during the race. "
"0","1556081254","Sat Apr 18 21:35:07 PDT 2009","NO_QUERY","TS86142","have a headache... "
"0","1556082022","Sat Apr 18 21:35:14 PDT 2009","NO_QUERY","federicorebon","Spurs lost  ...MANU COME BACK!!!"
"0","1556089388","Sat Apr 18 21:36:39 PDT 2009","NO_QUERY","sexidance","@mangopickle did we miss it all??? "
"0","1556110963","Sat Apr 18 21:40:55 PDT 2009","NO_QUERY","lirazfilanx","oh man it's too early and too cold! baaah school "
"0","1556157839","Sat Apr 18 21:50:16 PDT 2009","NO_QUERY","dmcclung","@DGPerth Oh really, how could I ever think that? "
"0","1556162307","Sat Apr 18 21:51:07 PDT 2009","NO_QUERY","KobieThatcher","@Elleonora yea, not many people have this "
"0","1556167809","Sat Apr 18 21:52:13 PDT 2009","NO_QUERY","gleenglobes","head hurts  = wish it would &quot;SHUT UP!!&quot;... let me smile again"
"0","1556180987","Sat Apr 18 21:54:56 PDT 2009","NO_QUERY","libbyvoegeli","@kswiggs  it always makes me tear me."
"0","1556257951","Sat Apr 18 22:10:32 PDT 2009","NO_QUERY","ClareGoldfinch","been up all night watching tv. Went to komedia last night and had a real laugh! Last day of holidays today. Sigh sigh! "
"0","1556329740","Sat Apr 18 22:25:41 PDT 2009","NO_QUERY","magicalspirit","@cutebug  I'm sorry. I hope you feel better later."
"0","1556359818","Sat Apr 18 22:32:20 PDT 2009","NO_QUERY","Myd","@vemana hey, nah can't make it this time "
"0","1556416189","Sat Apr 18 22:45:11 PDT 2009","NO_QUERY","luke_mtl","@maxpreusse aired 2006 "
"0","1556444808","Sat Apr 18 22:51:53 PDT 2009","NO_QUERY","SWATgurl","@prettyyella and ur tweetin....lol i wish i was there! "
"0","1556466942","Sat Apr 18 22:57:04 PDT 2009","NO_QUERY","JoelleChew","wants to be able to write songs again.   "
"0","1556618600","Sat Apr 18 23:35:13 PDT 2009","NO_QUERY","bananaparty","@hectorbrossi typo's aside, i actually watch the uk version of masterchef religiously. the australian version looks very ott, tbh  omg."
"0","1556640626","Sat Apr 18 23:40:55 PDT 2009","NO_QUERY","katie_maie","@nicolerichie amazing song... especially after my car just got keyed "
"0","1556660634","Sat Apr 18 23:45:56 PDT 2009","NO_QUERY","Going_Going_Jon","The Jackets are making me cry.   At least they made the playoffs I guess..."
"0","1556686259","Sat Apr 18 23:52:42 PDT 2009","NO_QUERY","wlitbl77","That sucks "
"0","1556754894","Sun Apr 19 00:11:22 PDT 2009","NO_QUERY","rosabette","my mom and i had a fight "
"0","1556769322","Sun Apr 19 00:15:28 PDT 2009","NO_QUERY","whoisB","@GahDESS GOODNIGHT!  I hate it that I don't get a warning beep. "
"0","1556818051","Sun Apr 19 00:29:52 PDT 2009","NO_QUERY","Shekel","all alone in my cube "
"0","1556845500","Sun Apr 19 00:38:02 PDT 2009","NO_QUERY","jc_followme","My parents are drunk... Fml  Text me, yeah?"
"0","1556861362","Sun Apr 19 00:42:49 PDT 2009","NO_QUERY","Theuselesseater","Listening to an old interview with JTG (John Taylor Gatto)...before i get down to business, yup working on a Sunday.... "
"0","1556885193","Sun Apr 19 00:50:09 PDT 2009","NO_QUERY","imleadotcom","Back to schooling tomorrow, pre-police course at TAFE. Lookin forward to meeting class mates, not lookin forward to 8:30am start in city "
"0","1556899058","Sun Apr 19 00:54:34 PDT 2009","NO_QUERY","derivadow","@njh have fun, wish I was going too "
"0","1556949061","Sun Apr 19 01:10:24 PDT 2009","NO_QUERY","NeesiF","hello twitter land.... i need followers "
"0","1556962341","Sun Apr 19 01:14:53 PDT 2009","NO_QUERY","jorinek","wants to stay in oslo, but has to return to the dull netherlands this evening "
"0","1556964082","Sun Apr 19 01:15:24 PDT 2009","NO_QUERY","miracl3","@Trinitykb I feel like crap. Hung over  LOL"
"0","1557025808","Sun Apr 19 01:35:49 PDT 2009","NO_QUERY","pauline125","i cant get onto the internet from my account  something about virus threat something. i need to reformate my comp but i dont know how."
"0","1557033309","Sun Apr 19 01:38:28 PDT 2009","NO_QUERY","jessicabun","Eating @outback steakhouse..yakoya batal krn tutup "
"0","1557056361","Sun Apr 19 01:46:08 PDT 2009","NO_QUERY","Dogbook","Shamsi is very sore with a broken leg  http://apps.facebook.com/dogbook/profile/view/4363815"
"0","1557128039","Sun Apr 19 02:10:08 PDT 2009","NO_QUERY","Mabande","Correction: superfluous one "
"0","1557136747","Sun Apr 19 02:13:18 PDT 2009","NO_QUERY","belleabsente","One last good sleep before getting back to real world tomorrow and catching up on everything I missed bc of the flu... that won't be fun "
"0","1557226250","Sun Apr 19 02:46:13 PDT 2009","NO_QUERY","Sighmoan","doesn't want the holidays to end.. "
"0","1557245773","Sun Apr 19 02:53:57 PDT 2009","NO_QUERY","jamielewislewis","@charlottejvale morning bruce, hope all is well? i overlayed  ring me when you're up... love you xxx"
"0","1557253148","Sun Apr 19 02:56:50 PDT 2009","NO_QUERY","kiddalid","Not a well puppy "
"0","1557269381","Sun Apr 19 03:02:44 PDT 2009","NO_QUERY","squeezyesq","@hesperus dont think they sell properties to people collecting unemployment checks though "
"0","1557293618","Sun Apr 19 03:12:10 PDT 2009","NO_QUERY","Jamie_Carter","I need something to do on a sunday that i actually want to do instead of just pigging out "
"0","1557356653","Sun Apr 19 03:36:32 PDT 2009","NO_QUERY","simonmac_co_uk","Off to spend money again  Damn kids do nowt but eat! Swimming later though, I wonder what I will lose there this time, hopefully the kids!"
"0","1557376236","Sun Apr 19 03:44:07 PDT 2009","NO_QUERY","MCRmyWorld","ah jeez. painting finally done. english homework now.  "
"0","1557428051","Sun Apr 19 04:03:11 PDT 2009","NO_QUERY","twintin","Almost had a heartattac cuz I thought I'd lost my phone, turns out my sister hid it "
"0","1557455411","Sun Apr 19 04:13:17 PDT 2009","NO_QUERY","Rebekah_Todd","schools back tomorrow..  watching rove.. night  xoxo"
"0","1557462434","Sun Apr 19 04:15:50 PDT 2009","NO_QUERY","agathaxxx","eugh, school tomorrow!!! gonna miss the holidays "
"0","1557599376","Sun Apr 19 05:03:04 PDT 2009","NO_QUERY","RealJoshPadilla","headed back to oklahoma city...i dont wanna leave killeen "
"0","1557602422","Sun Apr 19 05:04:04 PDT 2009","NO_QUERY","nimrod1979","Looks like another rainy day is upon us "
"0","1557663535","Sun Apr 19 05:23:36 PDT 2009","NO_QUERY","KhaledT","it's bed time, the hardest part of the day  can't sleep as usual"
"0","1557694069","Sun Apr 19 05:32:51 PDT 2009","NO_QUERY","CYHSYtheband","@marco_cali You didnt act like that when i followed you "
"0","1557711015","Sun Apr 19 05:38:01 PDT 2009","NO_QUERY","KittyRobinson","Finding it hard to do Shakespeare... "
"0","1557766923","Sun Apr 19 05:54:31 PDT 2009","NO_QUERY","Charlie_Jayne","subway is on the cards at some point, actually scrap that last message, its not 24hr till 2moro, so shuts at 5  x"
"0","1557780587","Sun Apr 19 05:58:23 PDT 2009","NO_QUERY","jessica3121","wow,what a night!! ill post pics later,need to go back to bed but my 7 month old wont let me "
"0","1557869298","Sun Apr 19 06:21:50 PDT 2009","NO_QUERY","sharonseah","KW's grandfathe just passed away. It's been really difficult... "
"0","1557869701","Sun Apr 19 06:21:57 PDT 2009","NO_QUERY","mattyzee","@BeanLavigne And a good morning to you! I hope you enjoyed your caffeine kick - I did with mine  so awake! What should I watch? Any ideas?"
"0","1557897607","Sun Apr 19 06:29:01 PDT 2009","NO_QUERY","TxsHldEmQueen","Heading to doctor on base.... "
"0","1558001284","Sun Apr 19 06:54:01 PDT 2009","NO_QUERY","aradia_rose","....why did i faff with my pic!  i faceless nowee"
"0","1558139113","Sun Apr 19 07:24:04 PDT 2009","NO_QUERY","leanab00","it's cold "
"0","1558156519","Sun Apr 19 07:27:42 PDT 2009","NO_QUERY","Sniickerdoodle","Miley haters are being mean to me "
"0","1558165931","Sun Apr 19 07:29:38 PDT 2009","NO_QUERY","MovieMoxie","@starshyne Oh my... water tank breakage.  I&quot;m so sorry to hear that Jamie! "
"0","1558234022","Sun Apr 19 07:43:34 PDT 2009","NO_QUERY","miss_ale09","bored out my mind at church  ughh"
"0","1558317764","Sun Apr 19 08:00:03 PDT 2009","NO_QUERY","kaitlynfischer","showering and getting ready for work "
"0","1558341248","Sun Apr 19 08:04:15 PDT 2009","NO_QUERY","moonchildren","Lian why arent u talking to me? "
"0","1558368389","Sun Apr 19 08:09:27 PDT 2009","NO_QUERY","samsousai","@ahhkatesheridan hahahaha yesss. can we have an OC watching marathon? i only have season one.  and omfg i hated oliver SO MUCH."
"0","1558393988","Sun Apr 19 08:14:16 PDT 2009","NO_QUERY","sammccarthy","Come on United!!!! Our boy Ryan not playing though.  I hope he's playing next Sat when I go."
"0","1558413970","Sun Apr 19 08:18:01 PDT 2009","NO_QUERY","mariakitano","@Emilie110 are you the police or something lol I really dont like too many questions "
"0","1558444205","Sun Apr 19 08:23:41 PDT 2009","NO_QUERY","razzie13","Too sore to go biking again today "
"0","1558523375","Sun Apr 19 08:38:11 PDT 2009","NO_QUERY","gayathri84","Sore from the cycling. "
"0","1558559161","Sun Apr 19 08:44:36 PDT 2009","NO_QUERY","orit_yanko","having some troubles with my wisdom tooth .... need to take some medicine... "
"0","1558615745","Sun Apr 19 08:54:37 PDT 2009","NO_QUERY","MatthewGlitch","@Jacketh it's cold here "
"0","1558673279","Sun Apr 19 09:04:28 PDT 2009","NO_QUERY","anthonylambert","@mattgemmell How many people ended up attending, wanted to go, but couldn't "
"0","1558735339","Sun Apr 19 09:15:10 PDT 2009","NO_QUERY","LluviaKate","Geeze my phone is broketed!  Going to work at 1 :/"
"0","1558970775","Sun Apr 19 09:54:32 PDT 2009","NO_QUERY","Roisin_","Only in from work, don't think i'v ever been this tired in my life....only got 20mins sleep last nite "
"0","1559029599","Sun Apr 19 10:03:57 PDT 2009","NO_QUERY","lauren7742","its dreary outside "
"0","1559161050","Sun Apr 19 10:25:18 PDT 2009","NO_QUERY","luvsJonasandVFC","@MussoMitchel are u doing another contest soon? I wasn't home at the last one so I missed it!  p.a. Ur HOT! Haha. ; )"
"0","1559163119","Sun Apr 19 10:25:37 PDT 2009","NO_QUERY","bilo22","i read this http://bit.ly/vaboL beacuse i want back my ex girlfrend "
"0","1559352509","Sun Apr 19 10:55:04 PDT 2009","NO_QUERY","OneWinkataTime","Trying to rethink the next few weeks and how a broken foot might affect my plans... "
"0","1559639335","Sun Apr 19 11:40:05 PDT 2009","NO_QUERY","DiscoverNicole","i hate how everyones seeing mcfly like next week, and im not seeing them for 20 dats "
"0","1559667241","Sun Apr 19 11:44:26 PDT 2009","NO_QUERY","Takumasan","Last day of the break...  I should use this day very efficiently."
"0","1559676717","Sun Apr 19 11:45:55 PDT 2009","NO_QUERY","Kaiti_Batie","@LOOKIN4JORDAN I might just go through withdrawal. Donnie is having a party May 3rd but its 21+ so I can't go "
"0","1559697223","Sun Apr 19 11:49:05 PDT 2009","NO_QUERY","sportygirlie08","@Amanda_say_what   but i guess 19 is better then nothin lol."
"0","1559799579","Sun Apr 19 12:04:41 PDT 2009","NO_QUERY","thedilettante","@aemeliaclare I can barely afford groceries. And yet I bought 2 books yesterday, 2 more for a gift today, and just ordered 1 online. "
"0","1559808582","Sun Apr 19 12:06:04 PDT 2009","NO_QUERY","James_Macfar","wanted to go gym today but sadly its too late and its shut "
"0","1559810048","Sun Apr 19 12:06:15 PDT 2009","NO_QUERY","frostedblakes","hoomee.. beuatiful day dont wanna go to work "
"0","1559842379","Sun Apr 19 12:11:14 PDT 2009","NO_QUERY","raindrops_hali","@Lhjunkie nowaz, how old are you?I feel like a granny "
"0","1562353822","Sun Apr 19 19:47:05 PDT 2009","NO_QUERY","wowashley","@boundtogether awww that sounds horrible  you made it out ok though?"
"0","1563461029","Sun Apr 19 22:55:40 PDT 2009","NO_QUERY","Tim4281","Monday  - no more comment."
"0","1563507373","Sun Apr 19 23:06:06 PDT 2009","NO_QUERY","chrissinicole","My cold bubble bath to ease my sunburn helped a ton...but now I'm wide awake! "
